Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
7/13/2020,Jamaica,759,10,628,121,1,NaN,8,Americas
7/13/2020,Japan,22125,984,18058,3083,284,1,213,Western Pacific
7/13/2020,Jordan,1183,10,1008,165,4,NaN,11,Eastern Mediterranean
7/13/2020,Kazakhstan,61755,375,35911,25469,3502,NaN,2097,Europe
7/13/2020,Kenya,10294,197,2946,7151,189,12,65,Africa
7/13/2020,Kosovo,5118,108,2370,2640,187,6,103,Europe
7/13/2020,Kuwait,55508,393,45356,9759,614,3,746,Eastern Mediterranean
7/13/2020,Kyrgyzstan,11444,149,3538,7757,327,2,78,Europe
7/13/2020,Laos,19,NaN,19,NaN,NaN,NaN,NaN,Western Pacific
7/13/2020,Latvia,1174,31,1019,124,1,1,NaN,Europe
7/13/2020,Lebanon,2419,36,1423,960,85,NaN,3,Eastern Mediterranean
7/13/2020,Lesotho,245,3,33,209,12,1,1,Africa
7/13/2020,Liberia,1024,51,439,534,14,NaN,16,Africa
7/13/2020,Libya,1512,40,367,1105,79,1,26,Eastern Mediterranean
7/13/2020,Liechtenstein,84,1,82,1,NaN,NaN,NaN,Europe
7/13/2020,Lithuania,1874,79,1571,224,5,NaN,NaN,Europe
7/13/2020,Luxembourg,4956,111,4183,662,31,NaN,97,Europe
7/13/2020,Madagascar,5080,37,2494,2549,213,2,116,Africa
7/13/2020,Malawi,2430,39,747,1644,66,1,190,Africa
7/13/2020,Malaysia,8725,122,8520,83,7,NaN,1,Western Pacific
7/13/2020,Maldives,2762,13,2290,459,31,NaN,6,South-East Asia
7/13/2020,Mali,2412,121,1730,561,1,NaN,36,Africa
7/13/2020,Malta,674,9,660,5,NaN,NaN,NaN,Europe
7/13/2020,Mauritania,5446,147,2501,2798,91,NaN,138,Africa
7/13/2020,Mauritius,342,10,330,2,NaN,NaN,NaN,Africa
7/13/2020,Mexico,304435,35491,240101,28843,4685,485,5196,Americas
7/13/2020,Moldova,19439,649,12793,5997,57,7,126,Europe
7/13/2020,Monaco,109,4,97,8,NaN,NaN,NaN,Europe
7/13/2020,Mongolia,243,NaN,204,39,13,NaN,1,Western Pacific
7/13/2020,Montenegro,1287,24,330,933,66,1,5,Europe
7/13/2020,Morocco,15936,255,12934,2747,191,5,651,Eastern Mediterranean
7/13/2020,Mozambique,1219,9,NaN,1210,62,NaN,NaN,Africa
7/13/2020,Namibia,861,1,28,832,76,NaN,2,Africa
7/13/2020,Nepal,16945,38,10294,6613,144,NaN,1705,South-East Asia
7/13/2020,Netherlands,51301,6156,186,44959,71,NaN,NaN,Europe
7/13/2020,New Zealand,1545,22,1498,25,1,NaN,1,Western Pacific
7/13/2020,Nicaragua,2846,91,1993,762,NaN,NaN,NaN,Americas
7/13/2020,Niger,1099,68,992,39,NaN,NaN,NaN,Africa
7/13/2020,Nigeria,33153,744,13671,18738,595,4,224,Africa
7/13/2020,North Macedonia,8197,385,4326,3486,86,3,123,Europe
7/13/2020,Norway,8984,253,8138,593,3,1,NaN,Europe
7/13/2020,Oman,58179,259,37257,20663,2164,2,1159,Eastern Mediterranean
7/13/2020,Pakistan,253604,5320,170656,77628,1979,54,8739,Eastern Mediterranean
7/13/2020,Panama,47173,932,23919,22322,1540,23,880,Americas
7/13/2020,Papua New Guinea,11,NaN,8,3,NaN,NaN,NaN,Western Pacific
7/13/2020,Paraguay,2980,25,1293,1662,32,3,18,Americas
7/13/2020,Peru,330123,12054,221008,97061,3797,184,3897,Americas
7/13/2020,Philippines,57006,1599,20371,35036,747,65,4325,Western Pacific
7/13/2020,Poland,38190,1576,27515,9099,299,5,367,Europe
7/13/2020,Portugal,46818,1662,31065,14091,306,2,158,Europe
7/13/2020,Qatar,104016,149,100627,3240,418,2,884,Eastern Mediterranean
7/13/2020,Romania,32948,1901,21692,9355,413,17,147,Europe
7/13/2020,Russia,732547,11422,503168,217957,6511,104,2960,Europe
7/13/2020,Rwanda,1378,4,710,664,41,NaN,26,Africa
7/13/2020,Saint Kitts and Nevis,17,NaN,15,2,NaN,NaN,NaN,Americas
7/13/2020,Saint Lucia,22,NaN,19,3,NaN,NaN,NaN,Americas
7/13/2020,Saint Vincent and the Grenadines,35,NaN,29,6,NaN,NaN,NaN,Americas
7/13/2020,San Marino,699,42,656,1,NaN,NaN,NaN,Europe
7/13/2020,Sao Tome and Principe,732,14,286,432,3,NaN,NaN,Africa
7/13/2020,Saudi Arabia,235111,2243,169842,63026,2852,20,2704,Eastern Mediterranean
7/13/2020,Senegal,8198,150,5514,2534,63,2,68,Africa
7/13/2020,Serbia,18639,405,13940,4294,279,12,64,Europe
7/13/2020,Seychelles,100,NaN,11,89,NaN,NaN,NaN,Africa
7/13/2020,Sierra Leone,1642,63,1175,404,7,NaN,21,Africa
7/13/2020,Singapore,46283,26,42541,3716,322,NaN,256,Western Pacific
7/13/2020,Slovakia,1902,28,1493,381,1,NaN,NaN,Europe
7/13/2020,Slovenia,1849,111,1473,265,8,NaN,4,Europe
7/13/2020,Somalia,3072,93,1343,1636,13,NaN,79,Eastern Mediterranean
7/13/2020,South Africa,287796,4172,138241,145383,11554,93,3367,Africa
7/13/2020,South Korea,13512,289,12282,941,33,NaN,78,Western Pacific
7/13/2020,South Sudan,2148,41,333,1774,127,3,NaN,Africa
7/13/2020,Spain,255953,28406,150376,77171,2045,3,NaN,Europe
7/13/2020,Sri Lanka,2646,11,1981,654,29,NaN,NaN,South-East Asia
7/13/2020,Sudan,10316,657,5403,4256,66,7,62,Eastern Mediterranean
7/13/2020,Suriname,780,18,526,236,39,NaN,31,Americas
7/13/2020,Sweden,75826,5536,NaN,70290,928,10,NaN,Europe
7/13/2020,Switzerland,32946,1968,29600,1378,63,NaN,NaN,Europe
7/13/2020,Syria,417,19,NaN,398,23,3,NaN,Eastern Mediterranean
7/13/2020,Taiwan*,451,7,438,6,NaN,NaN,NaN,Western Pacific
7/13/2020,Tajikistan,6596,55,5278,1263,44,NaN,50,Europe
7/13/2020,Tanzania,509,21,183,305,NaN,NaN,NaN,Africa
7/13/2020,Thailand,3220,58,3090,72,3,NaN,2,South-East Asia
7/13/2020,Timor-Leste,24,NaN,NaN,24,NaN,NaN,NaN,South-East Asia
7/13/2020,Togo,721,15,517,189,1,NaN,4,Africa
7/13/2020,Trinidad and Tobago,133,8,124,1,NaN,NaN,4,Americas
7/13/2020,Tunisia,1302,50,1082,170,39,NaN,6,Eastern Mediterranean
7/13/2020,Turkey,214001,5382,195671,12948,1008,19,1156,Europe
7/13/2020,US,3364157,135566,1031939,2196652,59215,361,25613,Americas
7/13/2020,Uganda,1029,NaN,977,52,4,NaN,5,Africa
7/13/2020,Ukraine,55285,1415,27356,26514,638,15,385,Europe
7/13/2020,United Arab Emirates,55198,334,45513,9351,344,1,373,Eastern Mediterranean
7/13/2020,United Kingdom,291691,44915,1384,245392,537,11,6,Europe
7/13/2020,Uruguay,989,31,903,55,2,NaN,7,Americas
7/13/2020,Uzbekistan,13591,64,8030,5497,594,4,178,Europe
7/13/2020,Venezuela,9707,93,2671,6943,242,4,NaN,Americas
7/13/2020,Vietnam,373,NaN,352,21,1,NaN,2,Western Pacific
7/13/2020,West Bank and Gaza,6566,39,1084,5443,336,3,142,Eastern Mediterranean
7/13/2020,Western Sahara,10,1,8,1,NaN,NaN,NaN,Africa
7/13/2020,Yemen,1498,424,675,399,33,7,16,Eastern Mediterranean
7/13/2020,Zambia,1895,42,1412,441,NaN,NaN,NaN,Africa
7/13/2020,Zimbabwe,1034,19,343,672,49,1,15,Africa
7/14/2020,Afghanistan,34740,1048,21454,12238,285,36,200,Eastern Mediterranean
7/14/2020,Albania,3667,97,2062,1508,96,2,48,Europe
7/14/2020,Algeria,20216,1028,14295,4893,527,10,276,Africa
7/14/2020,Andorra,861,52,803,6,3,NaN,NaN,Europe
7/14/2020,Angola,541,26,118,397,16,NaN,NaN,Africa
7/14/2020,Antigua and Barbuda,74,3,57,14,NaN,NaN,NaN,Americas
7/14/2020,Argentina,106910,1968,45467,59475,3645,65,1294,Americas
7/14/2020,Armenia,32490,581,20729,11180,339,8,864,Europe
7/14/2020,Australia,10487,111,7928,2448,236,3,93,Western Pacific
7/14/2020,Austria,19021,709,17073,1239,73,1,73,Europe
7/14/2020,Azerbaijan,25113,319,16150,8644,543,6,510,Europe
7/14/2020,Bahamas,116,11,91,14,3,NaN,NaN,Americas
7/14/2020,Bahrain,34078,111,29753,4214,602,2,654,Eastern Mediterranean
7/14/2020,Bangladesh,190057,2424,103227,84406,3163,33,4910,South-East Asia
7/14/2020,Barbados,103,7,90,6,NaN,NaN,NaN,Americas
7/14/2020,Belarus,65269,474,55799,8996,155,6,307,Europe
7/14/2020,Belgium,62781,9787,17223,35771,74,5,27,Europe
7/14/2020,Belize,39,2,21,16,2,NaN,1,Americas
7/14/2020,Benin,1378,26,557,795,NaN,NaN,NaN,Africa
7/14/2020,Bhutan,84,NaN,78,6,NaN,NaN,2,South-East Asia
7/14/2020,Bolivia,50867,1898,15819,33150,1617,32,525,Americas
7/14/2020,Bosnia and Herzegovina,6981,226,3179,3576,NaN,NaN,NaN,Europe
7/14/2020,Botswana,399,1,38,360,NaN,NaN,NaN,Africa
7/14/2020,Brazil,1926824,74133,1323425,529266,41857,1300,32174,Americas
7/14/2020,Brunei,141,3,138,NaN,NaN,NaN,NaN,Western Pacific
7/14/2020,Bulgaria,7645,283,3663,3699,234,7,146,Europe
7/14/2020,Burkina Faso,1037,53,873,111,1,NaN,4,Africa
7/14/2020,Burma,337,6,261,70,1,NaN,NaN,South-East Asia
7/14/2020,Burundi,269,1,207,61,NaN,NaN,NaN,Africa
7/14/2020,Cabo Verde,1722,19,772,931,24,NaN,24,Africa
7/14/2020,Cambodia,165,NaN,133,32,NaN,NaN,NaN,Western Pacific
7/14/2020,Cameroon,15173,359,11928,2886,NaN,NaN,NaN,Africa
7/14/2020,Canada,110337,8844,NaN,101493,366,9,NaN,Americas
7/14/2020,Central African Republic,4356,53,1229,3074,35,NaN,21,Africa
7/14/2020,Chad,884,75,798,11,4,NaN,6,Africa
7/14/2020,Chile,319493,7069,289220,23204,1836,45,2664,Americas
7/14/2020,China,85226,4642,78373,2211,109,1,59,Western Pacific
7/14/2020,Colombia,159898,5625,65809,88464,5621,170,2358,Americas
7/14/2020,Comoros,321,7,302,12,4,NaN,6,Africa
7/14/2020,Congo (Brazzaville),2028,47,589,1392,NaN,NaN,NaN,Africa
7/14/2020,Congo (Kinshasa),8135,190,3948,3997,60,NaN,328,Africa
7/14/2020,Costa Rica,8482,37,2441,6004,446,3,137,Americas
7/14/2020,Cote d'Ivoire,13037,87,6908,6042,165,3,98,Africa
7/14/2020,Croatia,3827,120,2558,1149,52,1,44,Europe
7/14/2020,Cuba,2432,87,2275,70,4,NaN,7,Americas
7/14/2020,Cyprus,1023,19,839,165,1,NaN,NaN,Europe
7/14/2020,Czechia,13341,355,8441,4545,103,2,68,Europe
7/14/2020,Denmark,13249,610,12348,291,24,NaN,30,Europe
7/14/2020,Djibouti,4979,56,4743,180,2,NaN,14,Eastern Mediterranean
7/14/2020,Dominica,18,NaN,18,NaN,NaN,NaN,NaN,Americas
7/14/2020,Dominican Republic,46305,910,23134,22261,799,7,693,Americas
7/14/2020,Ecuador,69570,5130,30484,33956,1111,67,115,Americas
7/14/2020,Egypt,83930,4008,25544,54378,929,73,569,Eastern Mediterranean
7/14/2020,El Salvador,10303,278,5919,4106,325,11,187,Americas
7/14/2020,Equatorial Guinea,3071,51,842,2178,NaN,NaN,NaN,Africa
7/14/2020,Eritrea,232,NaN,107,125,NaN,NaN,NaN,Africa
7/14/2020,Estonia,2015,69,1897,49,1,NaN,2,Europe
7/14/2020,Eswatini,1434,20,695,719,45,NaN,7,Africa
7/14/2020,Ethiopia,7969,139,2430,5400,203,11,NaN,Africa
7/14/2020,Fiji,26,NaN,18,8,NaN,NaN,NaN,Western Pacific
7/14/2020,Finland,7301,329,6800,172,6,NaN,NaN,Europe
7/14/2020,France,209640,30032,78722,100886,NaN,NaN,NaN,Europe
7/14/2020,Gabon,6026,46,3475,2505,NaN,NaN,NaN,Africa
7/14/2020,Gambia,64,3,34,27,NaN,NaN,NaN,Africa
7/14/2020,Georgia,999,15,870,114,4,NaN,13,Europe
7/14/2020,Germany,200456,9078,185100,6278,276,4,NaN,Europe
7/14/2020,Ghana,24988,139,21067,3782,NaN,NaN,NaN,Africa
7/14/2020,Greece,3883,193,1374,2316,57,NaN,NaN,Europe
7/14/2020,Greenland,13,NaN,13,NaN,NaN,NaN,NaN,Europe
7/14/2020,Grenada,23,NaN,23,NaN,NaN,NaN,NaN,Americas
7/14/2020,Guatemala,30872,1302,4453,25117,1130,58,132,Americas
7/14/2020,Guinea,6200,38,4951,1211,59,1,89,Africa
7/14/2020,Guinea-Bissau,1842,26,773,1043,NaN,NaN,NaN,Africa
7/14/2020,Guyana,308,17,156,135,8,NaN,1,Americas
7/14/2020,Haiti,6727,141,3022,3564,NaN,NaN,NaN,Americas
7/14/2020,Holy See,12,NaN,12,NaN,NaN,NaN,NaN,Europe
7/14/2020,Honduras,29106,807,3287,25012,527,18,164,Americas
7/14/2020,Hungary,4258,595,3106,557,11,NaN,33,Europe
7/14/2020,Iceland,1835,10,1804,21,2,NaN,3,Europe
7/14/2020,India,936181,24309,592032,319840,29429,582,20572,South-East Asia
7/14/2020,Indonesia,78572,3710,37636,37226,1591,54,947,South-East Asia
7/14/2020,Iran,262173,13211,225270,23692,2521,179,2731,Eastern Mediterranean
7/14/2020,Iraq,81757,3345,50782,27630,2022,95,3784,Eastern Mediterranean
7/14/2020,Ireland,25670,1746,23364,560,32,NaN,NaN,Europe
7/14/2020,Israel,42360,371,19665,22324,1728,6,270,Europe
7/14/2020,Italy,243344,34984,195441,12919,114,17,335,Europe
7/14/2020,Jamaica,762,10,643,109,3,NaN,15,Americas
7/14/2020,Japan,22437,984,18126,3327,312,NaN,68,Western Pacific
7/14/2020,Jordan,1198,10,1013,175,15,NaN,5,Eastern Mediterranean
7/14/2020,Kazakhstan,63514,375,38008,25131,1759,NaN,2097,Europe
7/14/2020,Kenya,10791,202,3017,7572,497,5,71,Africa
7/14/2020,Kosovo,5118,108,2370,2640,NaN,NaN,NaN,Europe
7/14/2020,Kuwait,56174,396,46161,9617,666,3,805,Eastern Mediterranean
7/14/2020,Kyrgyzstan,11444,149,3538,7757,NaN,NaN,NaN,Europe
7/14/2020,Laos,19,NaN,19,NaN,NaN,NaN,NaN,Western Pacific
7/14/2020,Latvia,1174,31,1022,121,NaN,NaN,3,Europe
7/14/2020,Lebanon,2451,37,1452,962,32,1,29,Eastern Mediterranean
7/14/2020,Lesotho,256,3,48,205,11,NaN,15,Africa
7/14/2020,Liberia,1024,51,439,534,NaN,NaN,NaN,Africa
7/14/2020,Libya,1563,42,370,1151,51,2,3,Eastern Mediterranean
7/14/2020,Liechtenstein,84,1,82,1,NaN,NaN,NaN,Europe
7/14/2020,Lithuania,1875,79,1571,225,1,NaN,NaN,Europe
7/14/2020,Luxembourg,5056,111,4195,750,100,NaN,12,Europe
7/14/2020,Madagascar,5343,39,2646,2658,263,2,152,Africa
7/14/2020,Malawi,2497,40,795,1662,67,1,48,Africa
7/14/2020,Malaysia,8729,122,8524,83,4,NaN,4,Western Pacific
7/14/2020,Maldives,2801,14,2302,485,39,1,12,South-East Asia
7/14/2020,Mali,2423,121,1748,554,11,NaN,18,Africa
7/14/2020,Malta,674,9,660,5,NaN,NaN,NaN,Europe
7/14/2020,Mauritania,5518,147,2664,2707,72,NaN,163,Africa
7/14/2020,Mauritius,342,10,330,2,NaN,NaN,NaN,Africa
7/14/2020,Mexico,311486,36327,245830,29329,7051,836,5729,Americas
7/14/2020,Moldova,19708,655,13033,6020,269,6,240,Europe
7/14/2020,Monaco,109,4,97,8,NaN,NaN,NaN,Europe
7/14/2020,Mongolia,261,NaN,207,54,18,NaN,3,Western Pacific
7/14/2020,Montenegro,1287,24,330,933,NaN,NaN,NaN,Europe
7/14/2020,Morocco,16097,257,13442,2398,161,2,508,Eastern Mediterranean
7/14/2020,Mozambique,1268,9,NaN,1259,49,NaN,NaN,Africa
7/14/2020,Namibia,864,2,29,833,3,1,1,Africa
7/14/2020,Nepal,17061,38,10328,6695,116,NaN,34,South-East Asia
7/14/2020,Netherlands,51355,6154,186,45015,54,-2,NaN,Europe
7/14/2020,New Zealand,1547,22,1498,27,2,NaN,NaN,Western Pacific
7/14/2020,Nicaragua,3147,99,2282,766,301,8,289,Americas
7/14/2020,Niger,1099,68,992,39,NaN,NaN,NaN,Africa
7/14/2020,Nigeria,33616,754,13792,19070,463,10,121,Africa
7/14/2020,North Macedonia,8332,389,4468,3475,135,4,142,Europe
7/14/2020,Norway,9001,253,8138,610,17,NaN,NaN,Europe
7/14/2020,Oman,59568,273,37987,21308,1389,14,730,Eastern Mediterranean
7/14/2020,Pakistan,255769,5386,172810,77573,2165,66,2154,Eastern Mediterranean
7/14/2020,Panama,48096,960,24667,22469,923,28,748,Americas
7/14/2020,Papua New Guinea,11,NaN,8,3,NaN,NaN,NaN,Western Pacific
7/14/2020,Paraguay,3074,25,1308,1741,94,NaN,15,Americas
7/14/2020,Peru,333867,12229,223261,98377,3744,175,2253,Americas
7/14/2020,Philippines,57545,1603,20459,35483,539,4,88,Western Pacific
7/14/2020,Poland,38457,1588,27756,9113,267,12,241,Europe
7/14/2020,Portugal,47051,1668,31550,13833,233,6,485,Europe
7/14/2020,Qatar,104533,150,101160,3223,517,1,533,Eastern Mediterranean
7/14/2020,Romania,33585,1931,21803,9851,637,30,111,Europe
7/14/2020,Russia,738787,11597,511958,215232,6240,175,8790,Europe
7/14/2020,Rwanda,1416,4,737,675,38,NaN,27,Africa
7/14/2020,Saint Kitts and Nevis,17,NaN,15,2,NaN,NaN,NaN,Americas
7/14/2020,Saint Lucia,22,NaN,19,3,NaN,NaN,NaN,Americas
7/14/2020,Saint Vincent and the Grenadines,35,NaN,29,6,NaN,NaN,NaN,Americas
7/14/2020,San Marino,699,42,656,1,NaN,NaN,NaN,Europe
7/14/2020,Sao Tome and Principe,732,14,286,432,NaN,NaN,NaN,Africa
7/14/2020,Saudi Arabia,237803,2283,177560,57960,2692,40,7718,Eastern Mediterranean
7/14/2020,Senegal,8243,150,5580,2513,45,NaN,66,Africa
7/14/2020,Serbia,18983,418,13991,4574,344,13,51,Europe
7/14/2020,Seychelles,100,NaN,11,89,NaN,NaN,NaN,Africa
7/14/2020,Sierra Leone,1651,64,1190,397,9,1,15,Africa
7/14/2020,Singapore,46630,27,42737,3866,347,1,196,Western Pacific
7/14/2020,Slovakia,1908,28,1493,387,6,NaN,NaN,Europe
7/14/2020,Slovenia,1859,111,1488,260,10,NaN,15,Europe
7/14/2020,Somalia,3076,93,1380,1603,4,NaN,37,Eastern Mediterranean
7/14/2020,South Africa,298292,4346,146279,147667,10496,174,8038,Africa
7/14/2020,South Korea,13551,289,12348,914,39,NaN,66,Western Pacific
7/14/2020,South Sudan,2148,41,333,1774,NaN,NaN,NaN,Africa
7/14/2020,Spain,256619,28409,150376,77834,666,3,NaN,Europe
7/14/2020,Sri Lanka,2665,11,1988,666,19,NaN,7,South-East Asia
7/14/2020,Sudan,10417,659,5579,4179,101,2,176,Eastern Mediterranean
7/14/2020,Suriname,801,18,543,240,21,NaN,17,Americas
7/14/2020,Sweden,76001,5545,NaN,70456,175,9,NaN,Europe
7/14/2020,Switzerland,33016,1968,29800,1248,70,NaN,200,Europe
7/14/2020,Syria,439,21,NaN,418,22,2,NaN,Eastern Mediterranean
7/14/2020,Taiwan*,451,7,440,4,NaN,NaN,2,Western Pacific
7/14/2020,Tajikistan,6643,56,5332,1255,47,1,54,Europe
7/14/2020,Tanzania,509,21,183,305,NaN,NaN,NaN,Africa
7/14/2020,Thailand,3227,58,3091,78,7,NaN,1,South-East Asia
7/14/2020,Timor-Leste,24,NaN,NaN,24,NaN,NaN,NaN,South-East Asia
7/14/2020,Togo,731,15,528,188,10,NaN,11,Africa
7/14/2020,Trinidad and Tobago,133,8,124,1,NaN,NaN,NaN,Americas
7/14/2020,Tunisia,1306,50,1087,169,4,NaN,5,Eastern Mediterranean
7/14/2020,Turkey,214993,5402,196720,12871,992,20,1049,Europe
7/14/2020,US,3431574,136466,1049098,2246010,67417,900,17159,Americas
7/14/2020,Uganda,1040,NaN,984,56,11,NaN,7,Africa
7/14/2020,Ukraine,55931,1429,28021,26481,646,14,665,Europe
7/14/2020,United Arab Emirates,55573,335,46025,9213,375,1,512,Eastern Mediterranean
7/14/2020,United Kingdom,292931,45053,1385,246493,1240,138,1,Europe
7/14/2020,Uruguay,997,31,905,61,8,NaN,2,Americas
7/14/2020,Uzbekistan,14085,67,8327,5691,494,3,297,Europe
7/14/2020,Venezuela,10010,96,2671,7243,303,3,NaN,Americas
7/14/2020,Vietnam,373,NaN,352,21,NaN,NaN,NaN,Western Pacific
7/14/2020,West Bank and Gaza,6764,44,1084,5636,198,5,NaN,Eastern Mediterranean
7/14/2020,Western Sahara,10,1,8,1,NaN,NaN,NaN,Africa
7/14/2020,Yemen,1516,429,685,402,18,5,10,Eastern Mediterranean
7/14/2020,Zambia,1895,42,1412,441,NaN,NaN,NaN,Africa
7/14/2020,Zimbabwe,1064,20,343,701,30,1,NaN,Africa
7/15/2020,Afghanistan,34994,1094,22456,11444,254,46,1002,Eastern Mediterranean
7/15/2020,Albania,3752,101,2091,1560,85,4,29,Europe
7/15/2020,Algeria,20770,1040,14792,4938,554,12,497,Africa
7/15/2020,Andorra,862,52,803,7,1,NaN,NaN,Europe
7/15/2020,Angola,576,27,124,425,35,1,6,Africa
7/15/2020,Antigua and Barbuda,74,3,57,14,NaN,NaN,NaN,Americas
7/15/2020,Argentina,111146,2050,47298,61798,4236,82,1831,Americas
7/15/2020,Armenia,33005,592,21348,11065,515,11,619,Europe
7/15/2020,Australia,10810,113,8035,2662,323,2,107,Western Pacific
7/15/2020,Austria,19154,710,17175,1269,133,1,102,Europe
7/15/2020,Azerbaijan,25672,326,16695,8651,559,7,545,Europe
7/15/2020,Bahamas,119,11,91,17,3,NaN,NaN,Americas
7/15/2020,Bahrain,34560,117,30320,4123,482,6,567,Eastern Mediterranean
7/15/2020,Bangladesh,193590,2457,105523,85610,3533,33,2296,South-East Asia
7/15/2020,Barbados,104,7,90,7,1,NaN,NaN,Americas
7/15/2020,Belarus,65443,480,56379,8584,174,6,580,Europe
7/15/2020,Belgium,62872,9788,17242,35842,91,1,19,Europe
7/15/2020,Belize,39,2,21,16,NaN,NaN,NaN,Americas
7/15/2020,Benin,1378,26,557,795,NaN,NaN,NaN,Africa
7/15/2020,Bhutan,84,NaN,78,6,NaN,NaN,NaN,South-East Asia
7/15/2020,Bolivia,52218,1942,16357,33919,1351,44,538,Americas
7/15/2020,Bosnia and Herzegovina,7411,235,3335,3841,430,9,156,Europe
7/15/2020,Botswana,399,1,38,360,NaN,NaN,NaN,Africa
7/15/2020,Brazil,1966748,75366,1350098,541284,39924,1233,26673,Americas
7/15/2020,Brunei,141,3,138,NaN,NaN,NaN,NaN,Western Pacific
7/15/2020,Bulgaria,7877,289,3841,3747,232,6,178,Europe
7/15/2020,Burkina Faso,1038,53,882,103,1,NaN,9,Africa
7/15/2020,Burma,337,6,266,65,NaN,NaN,5,South-East Asia
7/15/2020,Burundi,269,1,207,61,NaN,NaN,NaN,Africa
7/15/2020,Cabo Verde,1780,19,850,911,58,NaN,78,Africa
7/15/2020,Cambodia,166,NaN,133,33,1,NaN,NaN,Western Pacific
7/15/2020,Cameroon,15173,359,11928,2886,NaN,NaN,NaN,Africa
7/15/2020,Canada,110680,8856,NaN,101824,343,12,NaN,Americas
7/15/2020,Central African Republic,4362,53,1261,3048,6,NaN,32,Africa
7/15/2020,Chad,885,75,799,11,1,NaN,1,Africa
7/15/2020,Chile,321205,7186,292085,21934,1712,117,2865,Americas
7/15/2020,China,85246,4644,78411,2191,20,2,38,Western Pacific
7/15/2020,Colombia,165169,5814,68806,90549,5271,189,2997,Americas
7/15/2020,Comoros,321,7,302,12,NaN,NaN,NaN,Africa
7/15/2020,Congo (Brazzaville),2222,47,589,1586,194,NaN,NaN,Africa
7/15/2020,Congo (Kinshasa),8163,192,3983,3988,28,2,35,Africa
7/15/2020,Costa Rica,8986,40,2551,6395,504,3,110,Americas
7/15/2020,Cote d'Ivoire,13403,87,7146,6170,366,NaN,238,Africa
7/15/2020,Croatia,3953,120,2629,1204,126,NaN,71,Europe
7/15/2020,Cuba,2438,87,2277,74,6,NaN,2,Americas
7/15/2020,Cyprus,1025,19,839,167,2,NaN,NaN,Europe
7/15/2020,Czechia,13475,355,8507,4613,134,NaN,66,Europe
7/15/2020,Denmark,13280,610,12370,300,31,NaN,22,Europe
7/15/2020,Djibouti,4985,56,4765,164,6,NaN,22,Eastern Mediterranean
7/15/2020,Dominica,18,NaN,18,NaN,NaN,NaN,NaN,Americas
7/15/2020,Dominican Republic,47671,929,23459,23283,1366,19,325,Americas
7/15/2020,Ecuador,70329,5158,30641,34530,759,28,157,Americas
7/15/2020,Egypt,84843,4067,26135,54641,913,59,591,Eastern Mediterranean
7/15/2020,El Salvador,10645,286,6120,4239,342,8,201,Americas
7/15/2020,Equatorial Guinea,3071,51,842,2178,NaN,NaN,NaN,Africa
7/15/2020,Eritrea,232,NaN,107,125,NaN,NaN,NaN,Africa
7/15/2020,Estonia,2016,69,1901,46,1,NaN,4,Europe
7/15/2020,Eswatini,1489,20,724,745,55,NaN,29,Africa
7/15/2020,Ethiopia,8181,146,2430,5605,212,7,NaN,Africa
7/15/2020,Fiji,26,NaN,18,8,NaN,NaN,NaN,Western Pacific
7/15/2020,Finland,7296,328,6880,88,NaN,-1,80,Europe
7/15/2020,France,210568,30123,78945,101500,928,91,223,Europe
7/15/2020,Gabon,6121,46,3664,2411,95,NaN,189,Africa
7/15/2020,Gambia,64,3,34,27,NaN,NaN,NaN,Africa
7/15/2020,Georgia,1004,15,873,116,5,NaN,3,Europe
7/15/2020,Germany,200890,9080,186000,5810,434,2,900,Europe
7/15/2020,Ghana,25430,139,21511,3780,442,NaN,444,Africa
7/15/2020,Greece,3910,193,1374,2343,27,NaN,NaN,Europe
7/15/2020,Greenland,13,NaN,13,NaN,NaN,NaN,NaN,Europe
7/15/2020,Grenada,23,NaN,23,NaN,NaN,NaN,NaN,Americas
7/15/2020,Guatemala,32074,1350,4624,26100,1202,48,171,Americas
7/15/2020,Guinea,6276,38,4981,1257,76,NaN,30,Africa
7/15/2020,Guinea-Bissau,1842,26,773,1043,NaN,NaN,NaN,Africa
7/15/2020,Guyana,313,18,156,139,5,1,NaN,Americas
7/15/2020,Haiti,6831,143,3283,3405,104,2,261,Americas
7/15/2020,Holy See,12,NaN,12,NaN,NaN,NaN,NaN,Europe
7/15/2020,Honduras,30036,825,3379,25832,930,18,92,Americas
7/15/2020,Hungary,4263,595,3126,542,5,NaN,20,Europe
7/15/2020,Iceland,1835,10,1809,16,NaN,NaN,5,Europe
7/15/2020,India,968857,24914,612768,331175,32676,605,20736,South-East Asia
7/15/2020,Indonesia,80094,3797,39050,37247,1522,87,1414,South-East Asia
7/15/2020,Iran,264561,13410,227561,23590,2388,199,2291,Eastern Mediterranean
7/15/2020,Iraq,83867,3432,52621,27814,2110,87,1839,Eastern Mediterranean
7/15/2020,Ireland,25683,1748,23364,571,13,2,NaN,Europe
7/15/2020,Israel,44188,376,19989,23823,1828,5,324,Europe
7/15/2020,Italy,243506,34997,196016,12493,162,13,575,Europe
7/15/2020,Jamaica,763,10,647,106,1,NaN,4,Americas
7/15/2020,Japan,23172,984,18126,4062,735,NaN,NaN,Western Pacific
